2018.08.21,6448.9
2018.08.22,6324.8
2018.08.23,6414.9
2018.08.24,6610.9
2018.08.27,6722.2
2018.08.28,7076.7
2018.08.29,7038.2
2018.08.30,6911.3
2018.08.31,7038.3
2018.09.03,7301
2018.09.04,7362.1
2018.09.05,6957.8
2018.09.06,6450.7
2018.09.07,6437.9
2018.09.10,6302.9
2018.09.11,6253.2
2018.09.12,6309.7
2018.09.13,6463.1
2018.09.14,6531.2
2018.09.17,6212.3
2018.09.18,6313.4
2018.09.19,6420.5
2018.09.20,6375.3
2018.09.21,6719
2018.09.24,6625.8
2018.09.25,6389.3
2018.09.26,6500.6
2018.09.27,6695.7
2018.09.28,6646
2018.10.01,6570.2
2018.10.02,6551.5
2018.10.03,6476.7
2018.10.04,6586
2018.10.05,6583.3
2018.10.08,6690.1
2018.10.09,6642.2
2018.10.10,6630.9
2018.10.11,6296.2
2018.10.12,6312
2018.10.15,6698.2
2018.10.16,6709.9
2018.10.17,6717.4
2018.10.18,6609.4
2018.10.19,6516.3
2018.10.22,6572.6
2018.10.23,6547.5
2018.10.24,6570
2018.10.25,6538.2
2018.10.26,6532.3
2018.10.29,6315.3
2018.10.30,6313.9
2018.10.31,6358.8
2018.11.01,6403
2018.11.02,6421.2
2018.11.05,6454.8
2018.11.06,6479.9
2018.11.07,6566.9
2018.11.08,6496.9
2018.11.09,6409.3
2018.11.12,6425.1
2018.11.13,6468.9
2018.11.14,5837.6
2018.11.15,5645.3
2018.11.16,5588.6
2018.11.19,4945
2018.11.20,4533.9
2018.11.21,4573.9
2018.11.22,4537.2
2018.11.23,4387.7
2018.11.26,3789.3
2018.11.27,3876.1
2018.11.28,4280.3
2018.11.29,4253.9
2018.11.30,3980.6
2018.12.03,3935.3
2018.12.04,3962.9
2018.12.05,3792.9
2018.12.06,3688
2018.12.07,3430.9
2018.12.10,3517.2
2018.12.11,3454.4
2018.12.12,3540.4
2018.12.13,3341.6
2018.12.14,3234.5
2018.12.17,3616.2
2018.12.18,3648
2018.12.19,3790.3
2018.12.20,4128.2
2018.12.21,3975.4
2018.12.24,4158.6
2018.12.26,3892.8
2018.12.27,3705.9
2018.12.28,4034.6
2018.12.31,3886.9
2019.01.02,4034.1
2019.01.03,3926.1
2019.01.04,3964.3
2019.01.07,4110.7
2019.01.08,4002.2
2019.01.09,3995.5
2019.01.10,3713.7
2019.01.11,3636.7
2019.01.14,3656.5
2019.01.15,3564.2
2019.01.16,3594.2
2019.01.17,3620.2
2019.01.18,3606.2
2019.01.21,3520.2
2019.01.22,3567.4
2019.01.23,3532.5
2019.01.24,3563
2019.01.25,3552.9
2019.01.28,3410.4
2019.01.29,3395.5
2019.01.30,3424.7
2019.01.31,3408.6
2019.02.01,3442
2019.02.04,3415
2019.02.05,3416
2019.02.06,3358.5
2019.02.07,3353.2
2019.02.08,3597.2
2019.02.11,3584.5
2019.02.12,3573.7
2019.02.13,3562
2019.02.14,3565.8
2019.02.15,3558.6
2019.02.18,3855.4
2019.02.19,3905.1
2019.02.20,3914.9
2019.02.21,3894.2
2019.02.22,3940
2019.02.25,3812
2019.02.26,3793.5
2019.02.27,3735.2
2019.02.28,3800.7
2019.03.01,3824.1
2019.03.04,3689
2019.03.05,3822.2
2019.03.06,3842.2
2019.03.07,3860.4
2019.03.08,3867.1
2019.03.11,3846.1
2019.03.12,3857.2
2019.03.13,3837.7
2019.03.14,3848
2019.03.15,3892.8
2019.03.18,3967
2019.03.19,3982
2019.03.20,4002.1
2019.03.21,3971.9
2019.03.22,3976.5
2019.03.25,3879
2019.03.26,3904.9
2019.03.27,4002.2
2019.03.28,4003.9
2019.03.29,4066
2019.04.01,4124.1
2019.04.02,4787.5
2019.04.03,5238.2
2019.04.04,4846.6
2019.04.05,5000.3
2019.04.08,5237.1
2019.04.09,5226.5
2019.04.10,5262.7
2019.04.11,5062.9
2019.04.12,5032.3
2019.04.15,5019.2
2019.04.16,5186.5
2019.04.17,5232
2019.04.18,5294
2019.04.19,5275.4
2019.04.22,5395.7
2019.04.23,5555.5
2019.04.24,5469.6
2019.04.25,5529.2
2019.04.26,5373.9
2019.04.29,5459.7
2019.04.30,5573
2019.05.01,5608.9
2019.05.02,5751.1
2019.05.03,6047.9
2019.05.06,6025.3
2019.05.07,6187
2019.05.08,6158.7
2019.05.09,6228.8
2019.05.10,6356.9
2019.05.13,7798.3
2019.05.14,7713.9
2019.05.15,8119.7
2019.05.16,7698.8
2019.05.17,7159.9
2019.05.20,7972.8
2019.05.21,8059.6
2019.05.22,7817.1
2019.05.23,7847
2019.05.24,8087.9
2019.05.27,8755.1
2019.05.28,8713.9
2019.05.29,8668
2019.05.30,8457.6
2019.05.31,8488.7
2019.06.03,8527.1
2019.06.04,7679.9
2019.06.05,7728.9
2019.06.06,7684.7
2019.06.07,7943.9
2019.06.10,7931.3
2019.06.11,7909.2
2019.06.12,8105.8
2019.06.13,8261.4
2019.06.14,8441.6
2019.06.17,9294
2019.06.18,9138
2019.06.19,9188
2019.06.20,9572.1
2019.06.21,9881.6
2019.06.24,10885
2019.06.25,11378
2019.06.26,12700
2019.06.27,10765
2019.06.28,12170
2019.07.01,10548
2019.07.02,10722
2019.07.03,11382
2019.07.04,11712
2019.07.05,10993
2019.07.08,12204
2019.07.09,12382
2019.07.10,11770
2019.07.11,11135
2019.07.12,11866
2019.07.15,10793
2019.07.16,9577.1
2019.07.17,9672
2019.07.18,10594
2019.07.19,10484
2019.07.22,10319
2019.07.23,10141
2019.07.24,9672
2019.07.25,9880.7
2019.07.26,9856.3
2019.07.29,9519.7
2019.07.30,9541.6
2019.07.31,10034
2019.08.01,10452.7
2019.08.02,10366
2019.08.05,11714
2019.08.06,11654
2019.08.07,11868.5
2019.08.08,11639.5
2019.08.09,11895.5
2019.08.12,11425.5
2019.08.13,10903
2019.08.14,10192
2019.08.15,10377.5
2019.08.16,10410.5
2019.08.19,10678.5
2019.08.20,10715.5
2019.08.21,10146.5
2019.08.22,10172.5
2019.08.23,10326.5
2019.08.26,10263.5
2019.08.27,10134.5
2019.08.28,9658.7
2019.08.29,9531.4
2019.08.30,9643.4
2019.09.02,10373.3
2019.09.03,10701.5
2019.09.04,10610.5
2019.09.05,10499.5
2019.09.06,10316.5
2019.09.09,10224.5
2019.09.10,10057.5
2019.09.11,10106.5
2019.09.12,10330.5
2019.09.13,10242.5
2019.09.16,10231.5
2019.09.17,10265.5
2019.09.18,10203.5
2019.09.19,10275.5
2019.09.20,10155.5
2019.09.23,9777.1
2019.09.24,8608.4
2019.09.25,8545.8
2019.09.26,8116.5
2019.09.27,8078.6
2019.09.30,8250.5
2019.10.01,8382.9
2019.10.02,8251.5
2019.10.03,8158.4
2019.10.04,8189.2
2019.10.07,8226.9
2019.10.08,8146.4
2019.10.09,8603.9
2019.10.10,8579.4
2019.10.11,8350.5
2019.10.14,8351.6
2019.10.15,8158.7
2019.10.16,8002
2019.10.17,8061.3
2019.10.18,7964
2019.10.21,8211.9
2019.10.22,8150.1
2019.10.23,7499.7
2019.10.24,7469.8
2019.10.25,8611.1
2019.10.28,9467.6
2019.10.29,9426.4
2019.10.30,9157.8
2019.10.31,9154.2
2019.11.01,9236.9
2019.11.04,9451.2
2019.11.05,9365.5
2019.11.06,9323.6
2019.11.07,9206.7
2019.11.08,8862.6
2019.11.11,8750.4
2019.11.12,8775.8
2019.11.13,8786.8
2019.11.14,8667.6
2019.11.15,8476.8
2019.11.18,8254.7
2019.11.19,8150.3
2019.11.20,8122.8
2019.11.21,7628.5
2019.11.22,7349.7
2019.11.24,6956.3
2019.11.25,7153.9
2019.11.26,7189.7
2019.11.27,7537.4
2019.11.28,7451.8
2019.11.29,7766.1
2019.12.01,7441.1
2019.12.02,7340.7
2019.12.03,7327.1
2019.12.04,7229.7
2019.12.05,7431
2019.12.06,7446.8
2019.12.08,7504.8
2019.12.09,7321
2019.12.10,7206.3
2019.12.11,7190.5
2019.12.12,7147.8
2019.12.13,7216.8
2019.12.15,7094.8
2019.12.16,6861.3
2019.12.17,6600.8
2019.12.18,7276.5
2019.12.19,7136.5
2019.12.20,7175.5
2019.12.22,7499.3
2019.12.23,7295.3
2019.12.24,7176.3
2019.12.26,7176
2019.12.27,7197
2019.12.29,7365.3
2019.12.30,7204
2019.12.31,7120.8
2020.01.02,6931
2020.01.03,7255.5
2020.01.05,7336
2020.01.06,7747.3
2020.01.07,8142.5
2020.01.08,8033.8
2020.01.09,7796.8
2020.01.10,8031.3
2020.01.12,8167
2020.01.13,8089.8
2020.01.14,8800.4
2020.01.15,8793
2020.01.16,8697.5
2020.01.17,8890.8
2020.01.19,8681.8
2020.01.20,8613.8
2020.01.21,8705.5
2020.01.22,8645.8
2020.01.23,8369.3
2020.01.24,8482.8
2020.01.26,8584
2020.01.27,8877.3
2020.01.28,9373.3
2020.01.29,9271.7
2020.01.30,9489
2020.01.31,9342.2
2020.02.02,9311.9
2020.02.03,9264.5
2020.02.04,9147
2020.02.05,9598.5
2020.02.06,9747.5
2020.02.07,9729.7
2020.02.09,10154
2020.02.10,9838
2020.02.11,10258.7
2020.02.12,10334.5
2020.02.13,10220.8
2020.02.14,10334.1
2020.02.16,9908.8
2020.02.17,9695.5
2020.02.18,10175.8
2020.02.19,9579.8
2020.02.20,9590.3
2020.02.21,9657.8
2020.02.23,9945.5
2020.02.24,9642.3
2020.02.25,9289.8
2020.02.26,8763.5
2020.02.27,8801.3
2020.02.28,8659.8
2020.03.01,8511
2020.03.02,8906.5
2020.03.03,8741.8
2020.03.04,8747.5
